Cmax,AUC,t_half,Vmax,Km,Pfat
2.532631175251292e+37,2.187867901848072e+37,84.76681368342199,8.053154089021385,0.522598413059848,22.41072878814069
2.4524731944976663e+37,2.1186217064756202e+37,74.9184942985761,9.217359054165716,0.36130149977267173,29.51274808407403
1.6414219871086375e+37,1.4179776803175225e+37,84.66624377841539,12.75602946886503,0.37523116506931165,29.448157769332777
2.0550447961062858e+37,1.775294638318089e+37,64.85132962424156,15.862608428129336,0.644853697272691,26.395007621761934
2.935393773031039e+37,2.5358030328526175e+37,60.13430353409381,11.799155670521287,0.5444387254992705,27.031828607981584
2.59427739270579e+37,2.241122312421953e+37,76.5308027015157,6.717012280138053,0.4721328521520676,24.78355764005481
2.4300854663098904e+37,2.09928158606015e+37,64.33748915399437,11.872233157486004,0.49228624405425064,31.304019155993746
1.8823063518474387e+37,1.6260708187180613e+37,76.31231674040293,9.046355086390346,0.4970646314017491,24.143253268100917
1.749085664232176e+37,1.510985262975172e+37,78.48032821134504,9.613259220047777,0.6146911160322944,22.908842637917218
2.62526225496278e+37,2.26788925197387e+37,57.368697363514805,6.175636553403107,0.7743345957851651,32.955779266491994
2.5061470550784287e+37,2.1649890251284308e+37,64.02111433748696,8.599401964489317,0.5340448916862479,26.515266214105495
2.6464788294937636e+37,2.2862176461187063e+37,57.50266043814607,9.320933204276757,0.411030196263775,21.775110871317736
1.9965687932859699e+37,1.7247788858274987e+37,64.17924351336086,9.800482370837708,0.4180780347661489,28.65380482507681
2.555014840470115e+37,2.207204512380443e+37,59.42737616284852,15.623230474774694,0.5665296261923201,27.474993921496804
2.9159163114612574e+37,2.518977008836793e+37,72.65136928069816,11.556635553497152,0.3669378518990885,29.74636791792657
2.3446973405364893e+37,2.0255172174445525e+37,59.06499911631394,13.049793947416772,0.5931458648797748,23.97503452840813
2.432200623042748e+37,2.1011088096876637e+37,72.48226545880206,7.899419558796133,0.3540177126561089,26.566195029130192
2.714070204490978e+37,2.3446079088791376e+37,70.08402386262064,12.41684284023231,0.3577937304746463,28.716146186644487
2.600279345236584e+37,2.24630722818026e+37,69.32034431711877,18.180320156166797,0.4127920484377404,22.397837134117104
